state,year,localid,name,e1,e2,e3,e4,es,et
NY,2014,269200000000,monroe 2-orleans boces,NA,NA,53,54,5,112
NY,2015,269200000000,monroe 2-orleans boces,NA,NA,53,54,5,112
NY,2016,269200000000,monroe 2-orleans boces,NA,NA,37,65,11,113
NY,2013,270100010000,amsterdam city school district,NA,NA,210,NA,27,237
NY,2014,270100010000,amsterdam city school district,NA,13,230,NA,12,255
NY,2015,270100010000,amsterdam city school district,NA,13,230,11,NA,254
NY,2016,270100010000,amsterdam city school district,NA,NA,186,NA,82,268
NY,2013,270301040000,canajoharie central school district,NA,NA,44,NA,38,82
NY,2014,270301040000,canajoharie central school district,NA,NA,NA,57,25,82
NY,2015,270301040000,canajoharie central school district,NA,NA,NA,57,25,82
NY,2016,270301040000,canajoharie central school district,NA,NA,23,49,7,79
NY,2013,270601040000,fonda-fultonville central school district,NA,NA,NA,65,32,97
NY,2014,270601040000,fonda-fultonville central school district,NA,NA,NA,67,31,98
NY,2015,270601040000,fonda-fultonville central school district,NA,NA,NA,67,31,98
NY,2016,270601040000,fonda-fultonville central school district,NA,NA,NA,68,34,102
NY,2013,270701040000,fort plain central school district,NA,NA,13,50,NA,63
NY,2014,270701040000,fort plain central school district,NA,NA,23,41,NA,64
NY,2015,270701040000,fort plain central school district,NA,NA,23,41,NA,64
NY,2016,270701040000,fort plain central school district,NA,NA,23,52,NA,75
NY,2013,271102040000,saint johnsville central school district,NA,NA,16,NA,15,31
NY,2014,271201040000,oppenheim-ephratah-st. johnsville csd,NA,NA,NA,53,27,80
NY,2015,271201040000,oppenheim-ephratah-st. johnsville csd,NA,NA,NA,53,27,80
NY,2016,271201040000,oppenheim-ephratah-st. johnsville csd,NA,NA,NA,57,13,70
NY,2013,280100010000,glen cove city school district,NA,NA,114,95,23,232
NY,2014,280100010000,glen cove city school district,NA,NA,NA,170,79,249
NY,2015,280100010000,glen cove city school district,NA,NA,NA,170,79,249
NY,2016,280100010000,glen cove city school district,NA,NA,NA,184,69,253
NY,2013,280201030000,hempstead union free school district,17,62,112,8,NA,199
NY,2014,280201030000,hempstead union free school district,NA,NA,221,73,35,329
NY,2015,280201030000,hempstead union free school district,NA,NA,221,73,35,329
NY,2016,280201030000,hempstead union free school district,NA,NA,246,66,47,359
NY,2013,280202030000,uniondale union free school district,NA,NA,193,323,17,533
NY,2014,280202030000,uniondale union free school district,NA,NA,315,195,16,526
NY,2015,280202030000,uniondale union free school district,NA,NA,315,195,16,526
NY,2016,280202030000,uniondale union free school district,NA,10,356,190,NA,556
NY,2013,280203030000,east meadow union free school district,NA,NA,260,260,28,548
NY,2014,280203030000,east meadow union free school district,NA,NA,NA,311,241,552
NY,2015,280203030000,east meadow union free school district,NA,NA,NA,311,241,552
NY,2016,280203030000,east meadow union free school district,NA,NA,134,439,NA,573
NY,2013,280204020000,north bellmore union free school district,NA,9,90,55,NA,154
NY,2014,280204020000,north bellmore union free school district,NA,NA,NA,160,15,175
NY,2015,280204020000,north bellmore union free school district,NA,NA,NA,160,15,175
NY,2016,280204020000,north bellmore union free school district,NA,NA,120,50,NA,170
NY,2013,280205030000,levittown union free school district,NA,NA,NA,491,109,600
NY,2014,280205030000,levittown union free school district,NA,NA,136,462,NA,598
NY,2015,280205030000,levittown union free school district,NA,NA,136,462,NA,598
NY,2016,280205030000,levittown union free school district,NA,NA,NA,468,142,610
NY,2013,280206030000,seaford union free school district,NA,10,117,72,NA,199
NY,2014,280206030000,seaford union free school district,NA,NA,84,113,NA,197
NY,2015,280206030000,seaford union free school district,NA,NA,84,113,NA,197
NY,2016,280206030000,seaford union free school district,NA,NA,61,139,NA,200
NY,2013,280207020000,bellmore union free school district,NA,NA,21,68,NA,89
NY,2014,280207020000,bellmore union free school district,NA,NA,11,78,NA,89
NY,2015,280207020000,bellmore union free school district,NA,NA,11,78,NA,89
NY,2016,280207020000,bellmore union free school district,NA,NA,30,58,NA,88
NY,2013,280208030000,roosevelt union free school district,17,16,137,7,NA,177
NY,2014,280208030000,roosevelt union free school district,NA,NA,144,42,5,191
NY,2015,280208030000,roosevelt union free school district,NA,NA,144,42,5,191
NY,2016,280208030000,roosevelt union free school district,NA,NA,100,NA,9,109
NY,2013,280209030000,freeport union free school district,NA,NA,149,332,NA,481
NY,2014,280209030000,freeport union free school district,NA,NA,392,77,19,488
NY,2015,280209030000,freeport union free school district,NA,NA,393,77,18,488
NY,2013,280210030000,baldwin union free school district,NA,5,322,89,NA,416
NY,2014,280210030000,baldwin union free school district,NA,NA,NA,242,144,386
NY,2015,280210030000,baldwin union free school district,NA,NA,NA,242,144,386
NY,2016,280210030000,baldwin union free school district,NA,NA,NA,269,120,389
NY,2013,280211030000,oceanside union free school district,NA,NA,157,269,NA,426
NY,2014,280211030000,oceanside union free school district,NA,NA,108,319,NA,427
NY,2015,280211030000,oceanside union free school district,NA,NA,108,319,NA,427
NY,2016,280211030000,oceanside union free school district,NA,17,209,179,NA,405
NY,2013,280212030000,malverne union free school district,NA,NA,86,NA,70,156
NY,2014,280212030000,malverne union free school district,NA,NA,90,67,NA,157
NY,2015,280212030000,malverne union free school district,NA,NA,90,67,NA,157
NY,2016,280212030000,malverne union free school district,NA,NA,NA,104,55,159
NY,2013,280213020000,valley stream 13 union free school district,NA,NA,NA,96,75,171
NY,2014,280213020000,valley stream 13 union free school district,NA,NA,39,127,NA,166
NY,2015,280213020000,valley stream 13 union free school district,NA,NA,39,127,NA,166
NY,2016,280213020000,valley stream 13 union free school district,NA,NA,51,107,NA,158
NY,2013,280214030000,hewlett-woodmere union free school district,NA,NA,31,240,NA,271
NY,2014,280214030000,hewlett-woodmere union free school district,NA,NA,39,231,NA,270
NY,2015,280214030000,hewlett-woodmere union free school district,NA,NA,39,231,NA,270
NY,2016,280214030000,hewlett-woodmere union free school district,NA,NA,NA,242,39,281
NY,2013,280215030000,lawrence union free school district,NA,NA,98,180,NA,278
NY,2014,280215030000,lawrence union free school district,NA,NA,NA,151,88,239
NY,2015,280215030000,lawrence union free school district,NA,NA,NA,151,88,239
NY,2016,280215030000,lawrence union free school district,NA,NA,64,191,NA,255
NY,2013,280216020000,elmont union free school district,NA,NA,NA,191,91,282
NY,2014,280216020000,elmont union free school district,NA,NA,56,235,NA,291
NY,2015,280216020000,elmont union free school district,NA,NA,56,235,NA,291
NY,2016,280216020000,elmont union free school district,NA,NA,23,264,NA,287
NY,2013,280217020000,franklin square union free school district,NA,NA,97,24,16,137
NY,2014,280217020000,franklin square union free school district,NA,NA,81,29,18,128
NY,2015,280217020000,franklin square union free school district,NA,NA,81,29,18,128
NY,2013,280218030000,garden city union free school district,NA,NA,NA,202,107,309
NY,2014,280218030000,garden city union free school district,NA,NA,59,230,NA,289
NY,2015,280218030000,garden city union free school district,NA,NA,59,230,NA,289
NY,2016,280218030000,garden city union free school district,NA,NA,50,226,NA,276
NY,2013,280219030000,east rockaway union free school district,NA,NA,72,18,14,104
NY,2014,280219030000,east rockaway union free school district,NA,NA,NA,63,41,104
NY,2015,280219030000,east rockaway union free school district,NA,NA,NA,63,41,104
NY,2016,280219030000,east rockaway union free school district,NA,NA,NA,56,56,112
NY,2013,280220030000,lynbrook union free school district,7,15,77,141,NA,240
NY,2014,280220030000,lynbrook union free school district,NA,NA,168,NA,81,249
NY,2015,280220030000,lynbrook union free school district,NA,NA,168,NA,81,249
NY,2013,280221030000,rockville centre union free school district,NA,NA,NA,219,89,308
NY,2014,280221030000,rockville centre union free school district,NA,NA,188,132,NA,320
NY,2015,280221030000,rockville centre union free school district,NA,NA,188,132,NA,320
NY,2016,280221030000,rockville centre union free school district,NA,NA,65,262,NA,327
NY,2013,280222020000,floral park-bellerose union free school district,NA,NA,63,NA,35,98
NY,2014,280222020000,floral park-bellerose union free school district,NA,NA,60,NA,41,101
NY,2015,280222020000,floral park-bellerose union free school district,NA,NA,60,NA,41,101
NY,2016,280222020000,floral park-bellerose union free school district,NA,NA,67,NA,34,101
NY,2013,280223030000,wantagh union free school district,NA,NA,NA,225,34,259
NY,2014,280223030000,wantagh union free school district,NA,NA,27,228,NA,255
NY,2015,280223030000,wantagh union free school district,NA,NA,27,228,NA,255
NY,2016,280223030000,wantagh union free school district,NA,NA,12,204,NA,216
NY,2013,280224020000,valley stream 24 union free school district,NA,NA,NA,66,38,104
NY,2014,280224020000,valley stream 24 union free school district,NA,NA,14,90,NA,104
NY,2015,280224020000,valley stream 24 union free school district,NA,NA,14,90,NA,104
NY,2016,280224020000,valley stream 24 union free school district,NA,NA,NA,70,30,100
NY,2013,280225020000,merrick union free school district,NA,NA,55,98,NA,153
NY,2014,280225020000,merrick union free school district,NA,NA,88,63,NA,151
NY,2015,280225020000,merrick union free school district,NA,NA,88,63,NA,151
NY,2016,280225020000,merrick union free school district,NA,NA,19,133,NA,152
NY,2013,280226030000,island trees union free school district,NA,7,118,64,NA,189
NY,2014,280226030000,island trees union free school district,NA,NA,103,NA,89,192
NY,2015,280226030000,island trees union free school district,NA,NA,103,NA,89,192
NY,2016,280226030000,island trees union free school district,NA,NA,119,NA,67,186
NY,2013,280227030000,west hempstead union free school district,NA,NA,55,112,NA,167
NY,2014,280227030000,west hempstead union free school district,NA,12,76,83,NA,171
NY,2015,280227030000,west hempstead union free school district,NA,12,76,83,NA,171
NY,2016,280227030000,west hempstead union free school district,NA,NA,75,73,29,177
NY,2013,280229020000,north merrick union free school district,NA,NA,NA,NA,105,105
NY,2014,280229020000,north merrick union free school district,NA,NA,64,NA,35,99
NY,2015,280229020000,north merrick union free school district,NA,NA,64,NA,35,99
NY,2016,280229020000,north merrick union free school district,NA,NA,59,42,NA,101
NY,2013,280230020000,valley stream 30 union free school district,NA,NA,65,NA,38,103
NY,2014,280230020000,valley stream 30 union free school district,NA,NA,42,70,NA,112
NY,2015,280230020000,valley stream 30 union free school district,NA,NA,42,70,NA,112
NY,2016,280230020000,valley stream 30 union free school district,NA,NA,19,101,NA,120
NY,2013,280231020000,island park union free school district,NA,NA,33,40,NA,73
NY,2014,280231020000,island park union free school district,NA,NA,29,45,NA,74
NY,2015,280231020000,island park union free school district,NA,NA,29,45,NA,74
NY,2016,280231020000,island park union free school district,NA,NA,NA,42,35,77
NY,2013,280251070000,valley stream central high school district,NA,NA,127,210,NA,337
NY,2014,280251070000,valley stream central high school district,NA,NA,88,241,NA,329
NY,2015,280251070000,valley stream central high school district,NA,NA,88,241,NA,329
NY,2016,280251070000,valley stream central high school district,NA,NA,36,248,NA,284
NY,2013,280252070000,sewanhaka central high school district,NA,NA,NA,488,102,590
NY,2014,280252070000,sewanhaka central high school district,NA,NA,47,515,NA,562
NY,2015,280252070000,sewanhaka central high school district,NA,NA,47,515,NA,562
NY,2016,280252070000,sewanhaka central high school district,NA,NA,49,487,NA,536
NY,2013,280253070000,bellmore-merrick central high school district,NA,NA,NA,371,61,432
NY,2014,280253070000,bellmore-merrick central high school district,NA,NA,NA,362,42,404
NY,2015,280253070000,bellmore-merrick central high school district,NA,NA,NA,362,42,404
NY,2016,280253070000,bellmore-merrick central high school district,NA,NA,NA,384,35,419
NY,2013,280300010000,long beach city school district,NA,NA,196,137,NA,333
NY,2014,280300010000,long beach city school district,NA,NA,128,200,NA,328
NY,2015,280300010000,long beach city school district,NA,NA,128,200,NA,328
NY,2016,280300010000,long beach city school district,NA,NA,117,196,NA,313
NY,2013,280401030000,westbury union free school district,NA,NA,155,180,NA,335
NY,2014,280401030000,westbury union free school district,NA,NA,NA,273,85,358
NY,2015,280401030000,westbury union free school district,NA,NA,NA,273,85,358
NY,2016,280401030000,westbury union free school district,NA,NA,83,289,NA,372
NY,2013,280402030000,east williston union free school district,NA,NA,75,83,NA,158
NY,2014,280402030000,east williston union free school district,NA,NA,13,148,NA,161
NY,2015,280402030000,east williston union free school district,NA,NA,13,148,NA,161
NY,2016,280402030000,east williston union free school district,NA,NA,7,159,NA,166
NY,2013,280403030000,roslyn union free school district,NA,NA,226,61,NA,287
NY,2014,280403030000,roslyn union free school district,NA,NA,68,186,NA,254
NY,2015,280403030000,roslyn union free school district,NA,NA,68,186,NA,254
NY,2016,280403030000,roslyn union free school district,NA,NA,139,NA,133,272
NY,2013,280404030000,port washington union free school district,NA,NA,215,212,5,432
NY,2014,280404030000,port washington union free school district,NA,NA,123,284,NA,407
NY,2015,280404030000,port washington union free school district,NA,NA,123,284,NA,407
NY,2016,280404030000,port washington union free school district,NA,NA,230,NA,218,448
NY,2013,280405020000,new hyde park-garden city park union free school district,NA,NA,33,100,NA,133
NY,2014,280405020000,new hyde park-garden city park union free school district,NA,NA,34,103,NA,137
NY,2015,280405020000,new hyde park-garden city park union free school district,NA,NA,34,103,NA,137
NY,2016,280405020000,new hyde park-garden city park union free school district,NA,NA,41,100,NA,141
NY,2013,280406030000,manhasset union free school district,NA,NA,186,65,NA,251
NY,2014,280406030000,manhasset union free school district,NA,NA,123,131,NA,254
NY,2015,280406030000,manhasset union free school district,NA,NA,123,131,NA,254
NY,2016,280406030000,manhasset union free school district,NA,NA,82,184,NA,266
NY,2013,280407030000,great neck union free school district,NA,NA,14,585,NA,599
NY,2014,280407030000,great neck union free school district,NA,NA,NA,542,24,566
NY,2015,280407030000,great neck union free school district,NA,NA,NA,542,24,566
NY,2016,280407030000,great neck union free school district,NA,NA,17,622,NA,639
NY,2013,280409030000,herricks union free school district,NA,NA,7,319,NA,326
NY,2014,280409030000,herricks union free school district,NA,NA,84,233,NA,317
