state,year,localid,name,e1,e2,e3,e4,et,e1_impute,e2_impute,e3_impute,e4_impute,p1,p2,p3,p4,ps
OH,2018,047993,lakewood local,NA,NA,NA,NA,132,NA,NA,NA,NA,0,5.1000000000000005,55.1,39.1,0.7000000000000001
OH,2019,047993,lakewood local,NA,NA,NA,NA,136,NA,NA,NA,NA,0,9.4,53.6,31.900000000000002,5.1000000000000005
OH,2014,048009,licking heights local,0,0,10,210,220,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,048009,licking heights local,NA,NA,NA,NA,231,NA,NA,NA,NA,0,28.744939000000002,63.967611000000005,6.882591000000001,0.00404858
OH,2018,048009,licking heights local,NA,NA,NA,NA,248,NA,NA,NA,NA,0,30,60.7,7.3,2
OH,2019,048009,licking heights local,NA,NA,NA,NA,237,NA,NA,NA,NA,0,21.900000000000002,63.300000000000004,14.700000000000001,0
OH,2017,048017,licking valley local,NA,NA,NA,NA,112,NA,NA,NA,NA,0,1.7241369999999998,34.482758000000004,62.931034,0.00862069
OH,2018,048017,licking valley local,NA,NA,NA,NA,113,NA,NA,NA,NA,0,2.6,32.2,64.3,0.9
OH,2019,048017,licking valley local,NA,NA,NA,NA,114,NA,NA,NA,NA,0,1.7,39.300000000000004,59,0
OH,2017,048025,north fork local,NA,NA,NA,NA,104,NA,NA,NA,NA,0,0,6.666666,69.523809,0.23809523
OH,2018,048025,north fork local,NA,NA,NA,NA,102,NA,NA,NA,NA,0,4.7,25.5,67.9,1.9000000000000001
OH,2019,048025,north fork local,NA,NA,NA,NA,106,NA,NA,NA,NA,0,3.8000000000000003,33.3,61.9,1
OH,2014,048033,northridge local,0,22,31,13,66,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048033,northridge local,NA,NA,NA,NA,75,NA,NA,NA,NA,1.298701,5.194805000000001,48.051948,45.454545,0
OH,2018,048033,northridge local,NA,NA,NA,NA,76,NA,NA,NA,NA,0,6.3,49.4,44.300000000000004,0
OH,2019,048033,northridge local,NA,NA,NA,NA,77,NA,NA,NA,NA,0,7.7,42.300000000000004,46.2,3.8000000000000003
OH,2014,048041,southwest licking local,0,26,126,62,214,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048041,southwest licking local,NA,NA,NA,NA,222,NA,NA,NA,NA,0,2.262443,57.466063,40.271493,0
OH,2018,048041,southwest licking local,NA,NA,NA,NA,228,NA,NA,NA,NA,0,5.8,46.4,46,1.8
OH,2019,048041,southwest licking local,NA,NA,NA,NA,232,NA,NA,NA,NA,0,5.4,48,40.800000000000004,5.8
OH,2014,048058,logan county esc,0,0,9,4,13,1,1,0,0,NA,NA,NA,NA,NA
OH,2014,048074,benjamin logan local,0,7,31,68,106,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048074,benjamin logan local,NA,NA,NA,NA,115,NA,NA,NA,NA,0,3.738317,39.252336,56.074766,0.00934579
OH,2018,048074,benjamin logan local,NA,NA,NA,NA,112,NA,NA,NA,NA,0,8.3,38.9,52.800000000000004,0
OH,2019,048074,benjamin logan local,NA,NA,NA,NA,113,NA,NA,NA,NA,0,2.8000000000000003,31.2,59.6,6.4
OH,2014,048082,indian lake local,0,13,44,42,99,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048082,indian lake local,NA,NA,NA,NA,116,NA,NA,NA,NA,0,4.123711,30.927834999999998,64.948453,0
OH,2018,048082,indian lake local,NA,NA,NA,NA,100,NA,NA,NA,NA,0,3,37.6,59.4,0
OH,2019,048082,indian lake local,NA,NA,NA,NA,104,NA,NA,NA,NA,0,2,45,52,1
OH,2014,048090,riverside local,0,3,28,14,45,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048090,riverside local,NA,NA,NA,NA,56,NA,NA,NA,NA,0,0,56.521739000000004,43.47826,0
OH,2018,048090,riverside local,NA,NA,NA,NA,48,NA,NA,NA,NA,0,2.2,47.800000000000004,50,0
OH,2019,048090,riverside local,NA,NA,NA,NA,49,NA,NA,NA,NA,0,2.1,45.800000000000004,52.1,0
OH,2014,048116,avon local,0,0,7,209,216,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,048116,avon local,NA,NA,NA,NA,229,NA,NA,NA,NA,0,0.44052800000000003,5.726872,93.39207,0.00440528
OH,2018,048116,avon local,NA,NA,NA,NA,231,NA,NA,NA,NA,0,0,8.1,90.2,1.7
OH,2019,048116,avon local,NA,NA,NA,NA,227,NA,NA,NA,NA,0,0.9,14.3,84.4,0.4
OH,2014,048124,avon lake city,0,5,170,53,228,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048124,avon lake city,NA,NA,NA,NA,228,NA,NA,NA,NA,0,0,17.672413000000002,79.310344,0.03017241
OH,2018,048124,avon lake city,NA,NA,NA,NA,221,NA,NA,NA,NA,0,0.8,9.700000000000001,88.60000000000001,0.8
OH,2019,048124,avon lake city,NA,NA,NA,NA,213,NA,NA,NA,NA,0,2.5,17.3,79.7,0.4
OH,2014,048132,clearview local,0,14,57,24,95,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048132,clearview local,NA,NA,NA,NA,93,NA,NA,NA,NA,0,0,60.674156999999994,39.325842,0
OH,2018,048132,clearview local,NA,NA,NA,NA,93,NA,NA,NA,NA,0,8.5,55.300000000000004,34,2.1
OH,2019,048132,clearview local,NA,NA,NA,NA,91,NA,NA,NA,NA,0,11.5,53.1,34.4,1
OH,2014,048140,columbia local,0,0,10,54,64,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,048140,columbia local,NA,NA,NA,NA,63,NA,NA,NA,NA,0,0,24.242424,75.757575,0
OH,2018,048140,columbia local,NA,NA,NA,NA,63,NA,NA,NA,NA,0,1.5,16.9,81.5,0
OH,2019,048140,columbia local,NA,NA,NA,NA,63,NA,NA,NA,NA,0,3,16.4,79.10000000000001,1.5
OH,2017,048157,firelands local,NA,NA,NA,NA,97,NA,NA,NA,NA,0,0.9900990000000001,46.534653,50.495049,0.01980198
OH,2018,048157,firelands local,NA,NA,NA,NA,94,NA,NA,NA,NA,0,2.1,16.5,80.4,1
OH,2019,048157,firelands local,NA,NA,NA,NA,104,NA,NA,NA,NA,0,1,15.6,82.3,1
OH,2014,048165,keystone local,0,13,30,51,94,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048165,keystone local,NA,NA,NA,NA,87,NA,NA,NA,NA,0,0,38.202247,61.797751999999996,0
OH,2018,048165,keystone local,NA,NA,NA,NA,85,NA,NA,NA,NA,0,0,26.5,72.3,1.2
OH,2019,048165,keystone local,NA,NA,NA,NA,89,NA,NA,NA,NA,0,0,10.3,89.7,0
OH,2014,048173,midview local,0,12,158,5,175,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048173,midview local,NA,NA,NA,NA,175,NA,NA,NA,NA,0,0,46.590909,53.409090000000006,0
OH,2018,048173,midview local,NA,NA,NA,NA,173,NA,NA,NA,NA,0,1.7,44,53.1,1.1
OH,2019,048173,midview local,NA,NA,NA,NA,176,NA,NA,NA,NA,0,5.8,48.5,45.6,0
OH,2014,048207,anthony wayne local,0,16,97,105,218,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048207,anthony wayne local,NA,NA,NA,NA,224,NA,NA,NA,NA,0,3.056768,45.414847,51.528384,0
OH,2018,048207,anthony wayne local,NA,NA,NA,NA,217,NA,NA,NA,NA,0,3,40.9,55.7,0.4
OH,2019,048207,anthony wayne local,NA,NA,NA,NA,223,NA,NA,NA,NA,0,3.1,38.1,58.800000000000004,0
OH,2017,048215,ottawa hills local,NA,NA,NA,NA,70,NA,NA,NA,NA,0,0,6.349206000000001,92.063492,0.01587301
OH,2018,048215,ottawa hills local,NA,NA,NA,NA,62,NA,NA,NA,NA,0,0,5,95,0
OH,2019,048215,ottawa hills local,NA,NA,NA,NA,74,NA,NA,NA,NA,0,0,4.6000000000000005,95.4,0
OH,2014,048223,springfield local,0,7,63,143,213,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048223,springfield local,NA,NA,NA,NA,225,NA,NA,NA,NA,0,0.436681,31.441048,66.81222700000001,0.01310043
OH,2018,048223,springfield local,NA,NA,NA,NA,213,NA,NA,NA,NA,0,0.9,28.6,69.60000000000001,0.9
OH,2019,048223,springfield local,NA,NA,NA,NA,229,NA,NA,NA,NA,0,1.8,29.400000000000002,67,1.8
OH,2014,048231,washington local,0,0,7,405,412,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,048231,washington local,NA,NA,NA,NA,436,NA,NA,NA,NA,0,3.6674810000000004,17.603912,78.239608,0.00488997
OH,2018,048231,washington local,NA,NA,NA,NA,424,NA,NA,NA,NA,0,1.2,20.3,78.10000000000001,0.5
OH,2019,048231,washington local,NA,NA,NA,NA,445,NA,NA,NA,NA,0,0.9,26.1,73,0
OH,2014,048256,jefferson local,0,3,25,47,75,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048256,jefferson local,NA,NA,NA,NA,76,NA,NA,NA,NA,0,0,22.619047000000002,76.19047599999999,0.01190476
OH,2018,048256,jefferson local,NA,NA,NA,NA,75,NA,NA,NA,NA,0,2.4,19,77.4,1.2
OH,2019,048256,jefferson local,NA,NA,NA,NA,75,NA,NA,NA,NA,0,1.2,25.6,73.2,0
OH,2014,048264,jonathan alder local,0,17,43,58,118,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048264,jonathan alder local,NA,NA,NA,NA,124,NA,NA,NA,NA,0,2.985074,51.492537000000006,44.029849999999996,0.01492537
OH,2018,048264,jonathan alder local,NA,NA,NA,NA,125,NA,NA,NA,NA,0,2.3000000000000003,52.6,44.4,0.8
OH,2019,048264,jonathan alder local,NA,NA,NA,NA,123,NA,NA,NA,NA,0,0.8,58.1,38.800000000000004,2.3000000000000003
OH,2014,048272,madison-plains local,4,15,32,36,87,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,048272,madison-plains local,NA,NA,NA,NA,80,NA,NA,NA,NA,0,1.204819,45.783132,53.012048,0
OH,2018,048272,madison-plains local,NA,NA,NA,NA,82,NA,NA,NA,NA,0,6.9,49.4,34.5,9.200000000000001
OH,2019,048272,madison-plains local,NA,NA,NA,NA,81,NA,NA,NA,NA,0,4.7,54.1,41.2,0
OH,2014,048298,austintown local,0,29,117,141,287,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048298,austintown local schools,NA,NA,NA,NA,329,NA,NA,NA,NA,0,1.7921139999999998,22.580645,73.476702,0.02150537
OH,2018,048298,austintown local schools,NA,NA,NA,NA,318,NA,NA,NA,NA,0,2.4,26.2,70.3,1
OH,2019,048298,austintown local schools,NA,NA,NA,NA,328,NA,NA,NA,NA,0,4.7,20.400000000000002,70.5,4.4
OH,2017,048306,boardman local,NA,NA,NA,NA,259,NA,NA,NA,NA,0,0,16.725978,82.562277,0.00711743
OH,2018,048306,boardman local,NA,NA,NA,NA,258,NA,NA,NA,NA,0,0.3,25.5,64.3,9.9
OH,2019,048306,boardman local,NA,NA,NA,NA,261,NA,NA,NA,NA,0,1.7,29.3,69,0
OH,2014,048314,canfield local,0,3,68,79,150,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048314,canfield local,NA,NA,NA,NA,159,NA,NA,NA,NA,0,0,14.864864,82.432432,0.02702702
OH,2018,048314,canfield local,NA,NA,NA,NA,156,NA,NA,NA,NA,0,0,17,83,0
OH,2019,048314,canfield local,NA,NA,NA,NA,159,NA,NA,NA,NA,0,1.3,15.700000000000001,75.2,7.8
OH,2014,048322,jackson-milton local,0,3,20,31,54,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048322,jackson-milton local,NA,NA,NA,NA,54,NA,NA,NA,NA,0,0,24.137931000000002,75.862069,0
OH,2018,048322,jackson-milton local,NA,NA,NA,NA,52,NA,NA,NA,NA,0,0,19.6,80.4,0
OH,2019,048322,jackson-milton local,NA,NA,NA,NA,56,NA,NA,NA,NA,0,0,20.7,79.3,0
OH,2014,048330,lowellville local,0,4,10,23,37,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,048330,lowellville local,NA,NA,NA,NA,36,NA,NA,NA,NA,0,0,15,85,0
OH,2018,048330,lowellville local,NA,NA,NA,NA,36,NA,NA,NA,NA,0,0,26.3,71.10000000000001,2.6
OH,2019,048330,lowellville local,NA,NA,NA,NA,36,NA,NA,NA,NA,0,5.3,23.7,65.8,5.3
OH,2014,048348,poland local,0,0,0,110,110,1,1,1,0,NA,NA,NA,NA,NA
OH,2017,048348,poland local,NA,NA,NA,NA,113,NA,NA,NA,NA,0,0,9.174311,88.07339400000001,0.02752293
OH,2018,048348,poland local,NA,NA,NA,NA,109,NA,NA,NA,NA,0,0,13.1,86,0.9
OH,2019,048348,poland local,NA,NA,NA,NA,112,NA,NA,NA,NA,0,1,11.5,83.7,3.8000000000000003
OH,2014,048355,sebring local,0,0,40,0,40,1,1,0,1,NA,NA,NA,NA,NA
OH,2017,048355,sebring local,NA,NA,NA,NA,35,NA,NA,NA,NA,0,2.631578,73.68421000000001,23.68421,0
OH,2018,048355,sebring local,NA,NA,NA,NA,33,NA,NA,NA,NA,0,5.6000000000000005,61.1,30.6,2.8000000000000003
OH,2019,048355,sebring local,NA,NA,NA,NA,32,NA,NA,NA,NA,0,8.6,68.60000000000001,20,2.9
OH,2014,048363,south range local,0,0,26,50,76,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,048363,south range local,NA,NA,NA,NA,72,NA,NA,NA,NA,0,0,5.333333,92,0.02666666
OH,2018,048363,south range local,NA,NA,NA,NA,72,NA,NA,NA,NA,0,2.7,6.8,90.5,0
OH,2019,048363,south range local,NA,NA,NA,NA,74,NA,NA,NA,NA,0,0,13.5,86.5,0
