state,year,name,localid,et,e4,e3,e2,e1
MI,2014,millington community schools,79100,74,24,48,1,1
MI,2014,mio-ausable schools,68010,41,17,23,1,0
MI,2014,momentum academy,63928,6,0,6,0,0
MI,2014,mona shores public school district,61060,207,106,100,1,0
MI,2014,monroe isd  - district created from isd,58000,88,30,56,2,0
MI,2014,monroe public schools,58010,313,0,305,7,1
MI,2014,montabella community schools,59045,49,1,45,3,0
MI,2014,montague area public schools,61180,88,2,86,0,0
MI,2014,montcalm area isd  - district created from isd,59000,41,13,26,2,0
MI,2014,montrose community schools,25260,88,3,85,0,0
MI,2014,moran township school district,49070,7,7,0,0,0
MI,2014,morenci area schools,46100,46,6,38,2,0
MI,2014,morey montessori public school academy,37902,10,0,10,0,0
MI,2014,morley stanwood community schools,54040,62,61,1,0,0
MI,2014,morrice area schools,78060,41,11,29,1,0
MI,2014,mount clemens community school district,50160,72,1,63,8,0
MI,2014,mt. clemens montessori academy,50908,23,5,18,0,0
MI,2014,mt. morris consolidated schools,25040,125,0,124,1,0
MI,2014,mt. pleasant city school district,37010,245,108,136,1,0
MI,2014,multicultural academy,81908,19,2,15,0,2
MI,2014,munising public schools,2070,44,38,6,0,0
MI,2014,muskegon area isd  - district created from isd,61000,51,8,41,2,0
MI,2014,muskegon heights public school academy system,61905,77,2,66,6,3
MI,2014,muskegon montessori academy for environmental change,61900,5,0,5,0,0
MI,2014,"muskegon, public schools of the city of",61010,295,85,196,8,6
MI,2014,nah tah wahsh public school academy,55901,24,6,17,0,1
MI,2014,napoleon community schools,38130,76,54,20,0,2
MI,2014,nataki talibah schoolhouse of detroit,82905,11,0,11,0,0
MI,2014,negaunee public schools,52090,103,70,33,0,0
MI,2014,new bedford academy,58901,8,0,8,0,0
MI,2014,new beginnings academy,82962,13,2,11,0,0
MI,2014,new branches charter academy,41901,28,15,12,1,0
MI,2014,new buffalo area schools,11200,67,13,51,0,3
MI,2014,new haven community schools,50170,81,22,49,8,2
MI,2014,new lothrop area public schools,78070,50,24,26,0,0
MI,2014,new paradigm glazer academy,82734,13,0,9,2,2
MI,2014,new paradigm glazer-loving academy,82735,10,1,6,2,1
MI,2014,newaygo county resa  - district created from isd,62000,39,15,24,0,0
MI,2014,newaygo public school district,62070,99,9,88,2,0
MI,2014,nextech high school,41929,16,3,13,0,0
MI,2014,nextech high school of lansing,33913,17,2,15,0,0
MI,2014,nextech high school of metro detroit,63930,13,2,11,0,0
MI,2014,nice community school district,52015,79,41,37,1,0
MI,2014,niles community schools,11300,240,30,205,5,0
MI,2014,noor international academy,50913,13,2,10,0,1
MI,2014,north adams-jerome public schools,30050,25,10,14,0,1
MI,2014,north branch area schools,44090,132,34,91,3,4
MI,2014,north central area schools,55115,35,26,9,0,0
MI,2014,north dickinson county schools,22045,19,6,13,0,0
MI,2014,north huron school district,32080,27,20,6,0,1
MI,2014,north muskegon public schools,61230,78,12,65,0,1
MI,2014,north saginaw charter academy,73910,25,0,13,12,0
MI,2014,north star academy,52901,25,7,17,1,0
MI,2014,northpointe academy,82992,22,14,6,1,1
MI,2014,northport public school district,45040,22,16,4,2,0
MI,2014,northridge academy,25904,20,5,6,9,0
MI,2014,northview public schools,41025,210,145,64,1,0
MI,2014,northville public schools,82390,429,162,263,3,1
MI,2014,northwest community schools,38140,159,17,141,1,0
MI,2014,norway-vulcan area schools,22025,54,43,11,0,0
MI,2014,nottawa community school,75100,12,2,10,0,0
MI,2014,novi community school district,63100,415,297,111,6,1
MI,2014,"oak park, school district of the city of",63250,216,49,158,9,0
MI,2014,oakland academy,39903,24,20,4,0,0
MI,2014,oakland international academy,63912,53,0,53,0,0
MI,2014,oakland schools  - district created from isd,63000,100,72,27,1,0
MI,2014,oakridge public schools,61065,127,27,97,1,2
MI,2014,oakside scholars charter academy,63909,31,0,20,11,0
MI,2014,ojibwe charter school,17902,13,0,12,1,0
MI,2014,okemos public schools,33170,278,201,76,1,0
MI,2014,old redford academy,82956,121,1,120,0,0
MI,2014,olivet community schools,23080,90,0,89,1,0
MI,2014,onaway area community school district,71050,41,33,7,1,0
MI,2014,oneida township s/d #3,23490,1,0,1,0,0
MI,2014,onekama consolidated schools,51060,27,22,5,0,0
MI,2014,onsted community schools,46110,95,60,34,1,0
MI,2014,ontonagon area school district,66050,21,0,20,1,0
MI,2014,orchard view schools,61190,151,67,83,1,0
MI,2014,oscoda area schools,35010,73,46,27,0,0
MI,2014,otsego public schools,3020,138,58,80,0,0
MI,2014,ottawa area isd  - district created from isd,70000,99,27,70,2,0
MI,2014,outlook academy,3902,15,0,15,0,0
MI,2014,ovid-elsie area schools,19120,90,80,10,0,0
MI,2014,owendale-gagetown area school district,32090,16,5,11,0,0
MI,2014,owosso public schools,78110,188,99,86,3,0
MI,2014,oxford community schools,63110,308,0,308,0,0
MI,2014,pansophia academy,12901,25,6,19,0,0
MI,2014,paragon charter academy,38902,36,4,26,6,0
MI,2014,paramount charter academy,39905,34,1,26,7,0
MI,2014,parchment school district,39130,103,8,93,1,1
MI,2014,paw paw public school district,80160,133,19,114,0,0
MI,2014,peck community school district,76180,31,12,18,0,1
MI,2014,pellston public schools,24040,39,27,11,1,0
MI,2014,pennfield schools,13120,125,0,124,1,0
MI,2014,pentwater public school district,64070,19,5,14,0,0
MI,2014,perry public schools,78080,75,26,49,0,0
MI,2014,pewamo-westphalia community schools,19125,40,29,11,0,0
MI,2014,pickford public schools,17090,47,15,30,2,0
MI,2014,pinckney community schools,47080,217,96,117,1,3
MI,2014,pinconning area schools,9090,98,11,87,0,0
MI,2014,pine river area schools,67055,71,23,48,0,0
MI,2014,pittsford area schools,30060,40,14,26,0,0
MI,2014,plainwell community schools,3010,154,56,89,5,4
MI,2014,plymouth educational center charter school,82904,62,1,57,4,0
MI,2014,plymouth scholars charter academy,82743,31,2,26,3,0
MI,2014,plymouth-canton community schools,82100,1052,0,1037,8,7
MI,2014,pontiac academy for excellence,63906,66,0,29,11,26
MI,2014,pontiac city school district,63030,241,70,147,20,4
MI,2014,port hope community schools,32130,7,6,1,0,0
MI,2014,port huron area school district,74010,572,378,188,4,2
MI,2014,portage public schools,39140,530,432,91,7,0
MI,2014,portland public schools,34110,118,0,118,0,0
MI,2014,posen consolidated school district no. 9,71060,15,12,3,0,0
MI,2014,potterville public schools,23090,68,7,61,0,0
MI,2014,powell township schools,52100,7,3,4,0,0
MI,2014,presque isle academy,71902,2,0,2,0,0
MI,2014,prevail academy,50909,35,1,30,3,1
MI,2014,"public schools of calumet, laurium & keweenaw",31030,107,48,59,0,0
MI,2014,public schools of petoskey,24070,171,93,77,1,0
MI,2014,quest charter academy,82718,43,4,31,8,0
MI,2014,quincy community schools,12040,72,32,39,1,0
MI,2014,rapid river public schools,21060,19,19,0,0,0
MI,2014,ravenna public schools,61210,65,19,44,2,0
MI,2014,reach charter academy,50912,39,1,29,9,0
MI,2014,reading community schools,30070,49,14,34,0,1
MI,2014,"redford union schools, district no. 1",82110,152,0,149,3,0
MI,2014,reed city area public schools,67060,85,56,28,1,0
MI,2014,reese public schools,79110,56,21,33,1,1
MI,2014,reeths-puffer schools,61220,231,110,119,2,0
MI,2014,regent park scholars charter academy,82727,42,1,27,14,0
MI,2014,relevant academy of eaton county,23902,7,0,7,0,0
MI,2014,renaissance public school academy,37901,25,3,22,0,0
MI,2014,republic-michigamme schools,52110,15,14,1,0,0
MI,2014,richfield public school academy,25910,49,13,25,10,1
MI,2014,richmond community schools,50180,81,19,62,0,0
MI,2014,ridge park charter academy,41919,38,5,25,8,0
MI,2014,rising stars academy,50915,3,0,3,0,0
MI,2014,river city scholars charter academy,41928,38,4,26,6,2
MI,2014,"river rouge, school district of the city of",82120,64,0,59,4,1
MI,2014,river valley school district,11033,67,25,35,7,0
MI,2014,riverside academy,82975,59,6,46,7,0
MI,2014,riverview community school district,82400,153,13,138,1,1
MI,2014,rochester community school district,63260,943,343,596,4,0
MI,2014,rockford public schools,41210,488,418,67,2,1
MI,2014,rogers city area schools,71080,35,8,27,0,0
MI,2014,romeo community schools,50190,308,1,304,3,0
MI,2014,romulus community schools,82130,183,72,99,11,1
MI,2014,roscommon area public schools,72010,73,43,30,0,0
MI,2014,roseville community schools,50030,312,15,289,7,1
MI,2014,ross-hill academy,82948,10,0,9,1,0
MI,2014,royal oak schools,63040,305,163,135,6,1
MI,2014,rudyard area schools,17110,50,41,9,0,0
MI,2014,rutherford winans academy,82748,13,2,11,0,0
MI,2014,saginaw isd  - district created from isd,73000,76,10,66,0,0
MI,2014,saginaw learn to earn academy,73911,12,2,9,1,0
MI,2014,saginaw preparatory academy,73908,26,0,26,0,0
MI,2014,saginaw township community schools,73040,270,7,263,0,0
MI,2014,"saginaw, school district of the city of",73010,430,329,76,24,1
MI,2014,saline area schools,81120,275,75,195,4,1
MI,2014,sand creek community schools,46130,59,18,41,0,0
MI,2014,sandusky community school district,76210,54,44,10,0,0
MI,2014,sanilac isd  - district created from isd,76000,21,13,8,0,0
MI,2014,sarah j. webber media arts academy,63900,12,0,7,3,2
MI,2014,saranac community schools,34120,62,0,62,0,0
MI,2014,saugatuck public schools,3080,67,42,24,1,0
MI,2014,sault ste. marie area schools,17010,161,30,131,0,0
MI,2014,schoolcraft community schools,39160,62,21,35,4,2
MI,2014,shelby public schools,64080,87,38,49,0,0
MI,2014,shepherd public schools,37060,117,20,97,0,0
MI,2014,shiawassee regional esd  - district created from isd,78000,18,8,10,0,0
MI,2014,sigel township s/d #3f,32610,2,2,0,0,0
MI,2014,sigel township s/d #4f,32620,2,2,0,0,0
MI,2014,sigel township s/d #6,32630,2,2,0,0,0
MI,2014,sodus township s/d #5,11830,6,0,6,0,0
MI,2014,south arbor charter academy,81905,39,0,35,4,0
MI,2014,south canton scholars charter academy,82729,37,15,20,2,0
MI,2014,south haven public schools,80010,146,44,97,3,2
MI,2014,south lake schools,50200,133,38,88,7,0
MI,2014,south lyon community schools,63240,409,268,135,5,1
MI,2014,south pointe scholars charter academy,81912,38,1,34,3,0
MI,2014,south redford school district,82140,179,28,148,1,2
MI,2014,southfield public school district,63060,491,424,62,5,0
MI,2014,southgate community school district,82405,283,51,225,5,2
MI,2014,southwest detroit community school,82755,19,12,7,0,0
MI,2014,sparta area schools,41240,133,34,82,16,1
MI,2014,spring lake public schools,70300,156,42,111,3,0
MI,2014,springport public schools,38150,67,17,47,3,0
MI,2014,st. charles community schools,73240,64,26,38,0,0
MI,2014,st. clair county academy of style,74910,3,0,3,0,0
MI,2014,st. clair county career prep academy,74913,12,3,9,0,0
MI,2014,st. clair county intervention academy,74911,5,0,5,0,0
MI,2014,st. clair county learning academy,74901,2,0,2,0,0
MI,2014,st. clair county resa  - district created from isd,74000,40,6,32,1,1
MI,2014,st. ignace area schools,49010,42,38,4,0,0
MI,2014,st. johns public schools,19140,201,190,11,0,0
MI,2014,st. joseph county isd  - district created from isd,75000,13,6,7,0,0
MI,2014,st. joseph public schools,11020,162,60,102,0,0
MI,2014,st. louis public schools,29100,73,6,67,0,0
MI,2014,standish-sterling community schools,6050,88,4,83,1,0
MI,2014,stanton township public schools,31140,9,4,4,1,0
MI,2014,star international academy,82941,105,6,93,5,1
MI,2014,starr detroit academy,82736,43,6,37,0,0
MI,2014,state street academy,9902,30,18,8,4,0
MI,2014,stephenson area public schools,55120,50,33,17,0,0
MI,2014,stockbridge community schools,33200,91,0,91,0,0
MI,2014,sturgis public schools,75010,196,73,123,0,0
MI,2014,success mile academy,50916,15,0,13,2,0
MI,2014,summerfield schools,58100,39,0,39,0,0
MI,2014,summit academy,82916,28,7,21,0,0
MI,2014,summit academy north,82938,91,23,65,3,0
MI,2014,superior central school district,2080,21,18,1,1,1
MI,2014,suttons bay public schools,45050,64,43,19,2,0
MI,2014,swan valley school district,73255,103,26,72,4,1
MI,2014,swartz creek community schools,25180,220,90,125,2,3
MI,2014,tahquamenon area schools,48040,50,9,41,0,0
MI,2014,tawas area schools,35030,72,38,34,0,0
MI,2014,taylor exemplar academy,82995,39,0,25,14,0
MI,2014,taylor international academy,63925,30,0,30,0,0
MI,2014,taylor preparatory high school,82756,14,2,11,1,0
MI,2014,taylor school district,82150,470,338,128,4,0
MI,2014,tecumseh public schools,46140,167,27,133,6,1
MI,2014,tekonsha community schools,13130,28,0,28,0,0
MI,2014,the dearborn academy,82928,35,3,18,9,5
MI,2014,the greenspire school,28904,6,6,0,0,0
MI,2014,the james and grace lee boggs school,82706,5,0,5,0,0
MI,2014,the new standard academy,25912,29,0,29,0,0
MI,2014,thornapple kellogg school district,8050,165,66,99,0,0
MI,2014,three lakes academy,49901,9,3,6,0,0
MI,2014,three oaks public school academy,61904,23,0,23,0,0
MI,2014,three rivers community schools,75080,174,91,82,0,1
MI,2014,threshold academy,59901,10,5,3,2,0
MI,2014,timberland academy,61902,36,0,30,6,0
MI,2014,timbuktu academy,82933,19,6,8,4,1
MI,2014,tipton academy,82754,13,0,13,0,0
MI,2014,traverse bay area isd  - district created from isd,28000,99,0,98,1,0
MI,2014,traverse city area public schools,28010,587,388,186,11,2
MI,2014,trenton public schools,82155,153,58,93,2,0
MI,2014,tri county area schools,59080,122,63,55,3,1
MI,2014,trillium academy,82973,43,0,43,0,0
MI,2014,triumph academy,58902,35,1,26,8,0
MI,2014,troy school district,63150,829,593,227,8,1
MI,2014,tuscola isd  - district created from isd,79000,50,31,19,0,0
MI,2014,ubly community schools,32170,60,5,54,1,0
MI,2014,union city community schools,13135,69,41,28,0,0
MI,2014,unionville-sebewaing area s.d.,79145,45,2,42,0,1
MI,2014,universal academy,82950,40,3,34,2,1
MI,2014,universal learning academy,82982,47,3,41,1,2
MI,2014,university preparatory academy (psad),82702,135,25,58,40,12
MI,2014,university preparatory science and math (psad),82701,86,28,48,9,1
MI,2014,university yes academy,82724,36,4,31,1,0
MI,2014,utica community schools,50210,1574,932,640,2,0
MI,2014,van buren isd  - district created from isd,80000,122,54,68,0,0
MI,2014,van buren public schools,82430,287,40,199,38,10
MI,2014,van dyke public schools,50220,156,52,98,6,0
MI,2014,vanderbilt area schools,69040,12,0,11,1,0
MI,2014,vanderbilt charter academy,70905,28,7,16,4,1
MI,2014,vandercook lake public schools,38020,75,45,29,1,0
MI,2014,vanguard charter academy,41910,39,2,35,2,0
MI,2014,vassar public schools,79150,86,5,79,2,0
MI,2014,verona township s/d #1f,32650,3,3,0,0,0
MI,2014,vestaburg community schools,59150,40,16,22,2,0
MI,2014,vicksburg community schools,39170,160,65,93,2,0
MI,2014,virtual learning academy of st. clair county,74912,7,0,7,0,0
MI,2014,vista charter academy,41909,41,0,9,30,2
MI,2014,vista meadows academy,82716,14,1,11,2,0
MI,2014,voyageur academy,82940,63,0,62,1,0
MI,2014,w-a-y academy,82746,43,0,43,0,0
MI,2014,wakefield-marenisco school district,27070,21,10,11,0,0
MI,2014,walden green montessori,70901,15,6,9,0,0
MI,2014,waldron area schools,30080,38,0,38,0,0
MI,2014,walker charter academy,41915,41,9,30,2,0
MI,2014,walkerville public schools,64090,30,0,30,0,0
MI,2014,walled lake consolidated schools,63290,854,829,23,2,0
MI,2014,walton charter academy,63913,44,15,28,1,0
MI,2014,warren consolidated schools,50230,858,1,855,2,0
MI,2014,warren woods public schools,50240,210,9,193,6,2
MI,2014,warrendale charter academy,82970,43,0,15,26,2
MI,2014,washington-parks academy,82719,57,0,57,0,0
MI,2014,washtenaw isd  - district created from isd,81000,62,18,44,0,0
MI,2014,washtenaw technical middle college,81903,14,14,0,0,0
MI,2014,waterford montessori academy,63929,4,2,2,0,0
MI,2014,waterford school district,63300,664,179,464,21,0
MI,2014,watersmeet township school district,27080,19,0,19,0,0
MI,2014,watervliet school district,11320,80,39,40,1,0
MI,2014,wavecrest career academy,70907,8,0,8,0,0
MI,2014,waverly community schools,33215,185,104,77,4,0
MI,2014,way academy - flint,25915,9,0,9,0,0
MI,2014,wayland union schools,3040,177,92,83,0,2
MI,2014,wayne-westland community school district,82160,742,154,575,13,0
MI,2014,webberville community schools,33220,51,25,26,0,0
MI,2014,wells township school district,52160,3,2,1,0,0
MI,2014,wellspring preparatory high school,41923,22,3,18,1,0
MI,2014,west bloomfield school district,63160,385,188,191,6,0
MI,2014,west branch-rose city area schools,65045,121,37,84,0,0
MI,2014,west iron county public schools,36025,67,7,59,1,0
MI,2014,west mi academy of arts and academics,70902,34,13,20,1,0
MI,2014,west mi academy of environmental science,41904,48,0,48,0,0
MI,2014,west michigan aviation academy,41924,30,4,26,0,0
MI,2014,west ottawa public school district,70070,481,91,381,9,0
MI,2014,west shore educational service district  - district created from isd,53000,35,10,24,1,0
MI,2014,west village academy,82959,26,2,16,8,0
MI,2014,western school district,38010,161,131,27,2,1
MI,2014,weston preparatory academy,82943,22,1,18,3,0
MI,2014,westwood community school district,82240,169,13,142,4,10
MI,2014,westwood heights schools,25210,61,18,41,1,1
MI,2014,wexford-missaukee isd  - district created from isd,83000,36,13,22,1,0
MI,2014,white cloud public schools,62090,65,43,22,0,0
